ATLAS_ID,dayN,DET_mag_median,DET_N_total,NON_mag_median,NON_N_total,max_mag,max_mag_day,Nnondet_std,Nnondet_mean,magdet_std,DET_Nsince_min5d,NON_Nsince_min5d,log10_std_ra_min5d,log10_std_dec_min5d,DET_mag_median_min5d,ra,dec,rb_pix,z,photoz,ebv_sfd,log10_sep_arcsec,CV
1035931811533947000,7,19.188,6.0,18.975,9.0,18.817,0.0,0.0,0.0,0.2360400742811826,4,1,-4.015953189320626,-4.15638419946327,18.817,59.88257,53.66308,0.36793,,,1.666741,0.3371389337988917,False
1131923380253720700,3,,,18.315,5.0,17.561,0.0,59.92662179699437,26.8,0.3083264503736258,4,5,-5.088045629698574,-4.032750774389076,17.561,199.84784,-25.62198,0.434435,,,0.0828341,,False
1131923380253720700,6,,,19.200000000000003,9.0,17.561,0.0,59.92662179699437,26.8,0.3083264503736258,4,5,-5.088045629698574,-4.032750774389076,17.561,199.84784,-25.62198,0.434435,,,0.0828341,,False
1131923380253720700,7,,,19.67,13.0,17.561,0.0,59.92662179699437,26.8,0.3083264503736258,4,5,-5.088045629698574,-4.032750774389076,17.561,199.84784,-25.62198,0.434435,,,0.0828341,,False
1131923380253720700,8,,,16.795,17.0,17.561,0.0,59.92662179699437,26.8,0.3083264503736258,4,5,-5.088045629698574,-4.032750774389076,17.561,199.84784,-25.62198,0.434435,,,0.0828341,,False
1131923380253720700,9,,,19.285,21.0,17.561,0.0,59.92662179699437,26.8,0.3083264503736258,4,5,-5.088045629698574,-4.032750774389076,17.561,199.84784,-25.62198,0.434435,,,0.0828341,,False
1131923380253720700,10,,,16.535,25.0,17.561,0.0,59.92662179699437,26.8,0.3083264503736258,4,5,-5.088045629698574,-4.032750774389076,17.561,199.84784,-25.62198,0.434435,,,0.0828341,,False
1131923380253720700,12,,,19.36,29.0,17.561,0.0,59.92662179699437,26.8,0.3083264503736258,4,5,-5.088045629698574,-4.032750774389076,17.561,199.84784,-25.62198,0.434435,,,0.0828341,,False
1131923380253720700,13,,,19.275,33.0,17.561,0.0,59.92662179699437,26.8,0.3083264503736258,4,5,-5.088045629698574,-4.032750774389076,17.561,199.84784,-25.62198,0.434435,,,0.0828341,,False
1172624890325532800,3,,,18.19,11.0,18.791,-2.0,8.05228450281569,5.375,0.2949144851841438,5,7,-3.2789797255167943,-3.2471740793851427,18.935,261.60298,-32.92579,0.490593,,,5.3754015,,False
1172624890325532800,4,,,17.53,15.0,18.791,-2.0,8.05228450281569,5.375,0.2949144851841438,5,7,-3.2789797255167943,-3.2471740793851427,18.935,261.60298,-32.92579,0.490593,,,5.3754015,,False
1172624890325532800,5,,,18.200000000000003,19.0,18.791,-2.0,8.05228450281569,5.375,0.2949144851841438,5,7,-3.2789797255167943,-3.2471740793851427,18.935,261.60298,-32.92579,0.490593,,,5.3754015,,False
1172624890325532800,12,18.954,6.0,19.02,22.0,18.791,-2.0,8.05228450281569,5.375,0.2949144851841438,5,7,-3.2789797255167943,-3.2471740793851427,18.935,261.60298,-32.92579,0.490593,,,5.3754015,,False
1172624890325532800,13,,,19.07,26.0,18.791,-2.0,8.05228450281569,5.375,0.2949144851841438,5,7,-3.2789797255167943,-3.2471740793851427,18.935,261.60298,-32.92579,0.490593,,,5.3754015,,False
1172624890325532800,14,,,18.525,30.0,18.791,-2.0,8.05228450281569,5.375,0.2949144851841438,5,7,-3.2789797255167943,-3.2471740793851427,18.935,261.60298,-32.92579,0.490593,,,5.3754015,,False
1172624890325532800,15,,,19.305,34.0,18.791,-2.0,8.05228450281569,5.375,0.2949144851841438,5,7,-3.2789797255167943,-3.2471740793851427,18.935,261.60298,-32.92579,0.490593,,,5.3754015,,False
1231535651361718400,1,19.376,10.0,19.36,19.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,2,,,19.215,23.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,3,19.157,11.0,19.37,27.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,4,,,19.02,28.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,5,19.134,12.0,19.3,33.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,7,19.1905,14.0,19.34,34.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,8,19.2725,16.0,19.325,36.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,9,,,19.54,37.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,12,,,18.795,45.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,13,,,18.745,49.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,14,,,18.52,53.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1231535651361718400,15,,,18.585,55.0,18.991,-2.0,1.0540925533894598,0.8888888888888888,0.1812547317390024,9,19,-3.574974851731968,-4.140495573128105,19.212,348.89836,36.2884,0.992401,,,0.0944669,0.2051275949173805,False
1130548131442819200,2,,,19.43,13.0,19.358,0.0,15.959323293924466,11.8,16.71089093974346,3,9,-3.884350177273589,-3.807793421929616,19.358,196.45085,44.47281,0.834898,0.037939,,0.015533942,-0.0640365388219428,False
1130548131442819200,4,,,18.355,17.0,19.358,0.0,15.959323293924466,11.8,16.71089093974346,3,9,-3.884350177273589,-3.807793421929616,19.358,196.45085,44.47281,0.834898,0.037939,,0.015533942,-0.0640365388219428,False
1130548131442819200,6,,,19.565,21.0,19.358,0.0,15.959323293924466,11.8,16.71089093974346,3,9,-3.884350177273589,-3.807793421929616,19.358,196.45085,44.47281,0.834898,0.037939,,0.015533942,-0.0640365388219428,False
1130548131442819200,8,,,19.38,25.0,19.358,0.0,15.959323293924466,11.8,16.71089093974346,3,9,-3.884350177273589,-3.807793421929616,19.358,196.45085,44.47281,0.834898,0.037939,,0.015533942,-0.0640365388219428,False
1130548131442819200,10,,,19.62,29.0,19.358,0.0,15.959323293924466,11.8,16.71089093974346,3,9,-3.884350177273589,-3.807793421929616,19.358,196.45085,44.47281,0.834898,0.037939,,0.015533942,-0.0640365388219428,False
1130548131442819200,14,18.856,4.0,19.3,36.0,18.856,14.0,15.959323293924466,11.8,16.71089093974346,3,9,-3.884350177273589,-3.807793421929616,19.358,196.45085,44.47281,0.834898,0.037939,,0.015533942,-0.0640365388219428,False
1120800270574223500,1,17.408,6.0,,,17.408,1.0,0.0,0.0,0.1045418576456325,3,9,-4.092432591727948,-4.816011607325061,17.643,182.0012,-57.70656,0.999677,,,0.4634732,0.9983774198795592,False
1120800270574223500,4,17.647,8.0,,,17.408,1.0,0.0,0.0,0.1045418576456325,3,9,-4.092432591727948,-4.816011607325061,17.643,182.0012,-57.70656,0.999677,,,0.4634732,0.9983774198795592,False
1120800270574223500,8,18.094,11.0,19.055,10.0,17.408,1.0,0.0,0.0,0.1045418576456325,3,9,-4.092432591727948,-4.816011607325061,17.643,182.0012,-57.70656,0.999677,,,0.4634732,0.9983774198795592,False
1120800270574223500,10,18.5665,15.0,,,17.408,1.0,0.0,0.0,0.1045418576456325,3,9,-4.092432591727948,-4.816011607325061,17.643,182.0012,-57.70656,0.999677,,,0.4634732,0.9983774198795592,False
1120800270574223500,12,18.5105,19.0,18.770000000000003,14.0,17.408,1.0,0.0,0.0,0.1045418576456325,3,9,-4.092432591727948,-4.816011607325061,17.643,182.0012,-57.70656,0.999677,,,0.4634732,0.9983774198795592,False
1033318580270530700,1,,,18.925,23.0,18.5995,0.0,6.969087588643281,3.75,0.308220208567993,6,23,-3.6884443013777615,-3.622723909006458,18.5995,53.32735,-27.09177,0.486914,,,0.009436377,,False
1005827300172333200,1,,,18.76,9.0,17.833,0.0,31.3368792319848,16.0,0.2351699739904439,3,5,-3.456405172379814,-3.2999613697251444,17.833,14.61297,-17.39236,0.329997,,,0.016592627,,False
1005827300172333200,2,,,18.935,17.0,17.833,0.0,31.3368792319848,16.0,0.2351699739904439,3,5,-3.456405172379814,-3.2999613697251444,17.833,14.61297,-17.39236,0.329997,,,0.016592627,,False
1005827300172333200,7,,,19.37,21.0,17.833,0.0,31.3368792319848,16.0,0.2351699739904439,3,5,-3.456405172379814,-3.2999613697251444,17.833,14.61297,-17.39236,0.329997,,,0.016592627,,False
1005827300172333200,8,,,19.085,29.0,17.833,0.0,31.3368792319848,16.0,0.2351699739904439,3,5,-3.456405172379814,-3.2999613697251444,17.833,14.61297,-17.39236,0.329997,,,0.016592627,,False
1005827300172333200,9,,,19.405,33.0,17.833,0.0,31.3368792319848,16.0,0.2351699739904439,3,5,-3.456405172379814,-3.2999613697251444,17.833,14.61297,-17.39236,0.329997,,,0.016592627,,False
1005827300172333200,12,,,19.305,37.0,17.833,0.0,31.3368792319848,16.0,0.2351699739904439,3,5,-3.456405172379814,-3.2999613697251444,17.833,14.61297,-17.39236,0.329997,,,0.016592627,,False
1140140170235543700,1,,,19.64,20.0,17.355,0.0,0.4472135954999579,0.2,0.0610187324867191,7,20,-3.2554495212194468,-3.825708505232608,17.355,210.41741,-23.92883,0.99999,,,0.07471068,,False
1140140170235543700,6,,,19.34,24.0,17.355,0.0,0.4472135954999579,0.2,0.0610187324867191,7,20,-3.2554495212194468,-3.825708505232608,17.355,210.41741,-23.92883,0.99999,,,0.07471068,,False
1140140170235543700,8,,,18.08,28.0,17.355,0.0,0.4472135954999579,0.2,0.0610187324867191,7,20,-3.2554495212194468,-3.825708505232608,17.355,210.41741,-23.92883,0.99999,,,0.07471068,,False
1140140170235543700,9,,,19.255,32.0,17.355,0.0,0.4472135954999579,0.2,0.0610187324867191,7,20,-3.2554495212194468,-3.825708505232608,17.355,210.41741,-23.92883,0.99999,,,0.07471068,,False
1140140170235543700,14,,,19.270000000000003,36.0,17.355,0.0,0.4472135954999579,0.2,0.0610187324867191,7,20,-3.2554495212194468,-3.825708505232608,17.355,210.41741,-23.92883,0.99999,,,0.07471068,,False
1140140170235543700,15,,,18.715,40.0,17.355,0.0,0.4472135954999579,0.2,0.0610187324867191,7,20,-3.2554495212194468,-3.825708505232608,17.355,210.41741,-23.92883,0.99999,,,0.07471068,,False
1173216680292810900,7,18.0625,11.0,,,18.0625,7.0,14.048385774071798,5.25,0.264502768011441,7,2,-3.6099099474752174,-3.572904834888824,18.439,263.06876,-29.46994,0.211708,,,2.238881,0.1984661266557278,False
1173216680292810900,8,18.332,14.0,18.34,3.0,18.0625,7.0,14.048385774071798,5.25,0.264502768011441,7,2,-3.6099099474752174,-3.572904834888824,18.439,263.06876,-29.46994,0.211708,,,2.238881,0.1984661266557278,False
1173216680292810900,10,17.95,21.0,,,17.95,10.0,14.048385774071798,5.25,0.264502768011441,7,2,-3.6099099474752174,-3.572904834888824,18.439,263.06876,-29.46994,0.211708,,,2.238881,0.1984661266557278,False
1173216680292810900,11,,,19.395000000000003,7.0,17.95,10.0,14.048385774071798,5.25,0.264502768011441,7,2,-3.6099099474752174,-3.572904834888824,18.439,263.06876,-29.46994,0.211708,,,2.238881,0.1984661266557278,False
1173216680292810900,12,,,19.34,11.0,17.95,10.0,14.048385774071798,5.25,0.264502768011441,7,2,-3.6099099474752174,-3.572904834888824,18.439,263.06876,-29.46994,0.211708,,,2.238881,0.1984661266557278,False
1173216680292810900,15,,,19.385,15.0,17.95,10.0,14.048385774071798,5.25,0.264502768011441,7,2,-3.6099099474752174,-3.572904834888824,18.439,263.06876,-29.46994,0.211708,,,2.238881,0.1984661266557278,False
1083208700262449300,1,,,17.955,26.0,18.769,0.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1083208700262449300,2,,,18.715,30.0,18.769,0.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1083208700262449300,3,,,15.37,38.0,18.769,0.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1083208700262449300,5,,,18.625,42.0,18.769,0.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1083208700262449300,9,,,18.79,50.0,18.769,0.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1083208700262449300,10,18.512500000000003,6.0,19.09,56.0,18.512500000000003,10.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1083208700262449300,11,,,19.13,60.0,18.512500000000003,10.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1083208700262449300,13,,,19.435,64.0,18.512500000000003,10.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1083208700262449300,14,,,19.18,68.0,18.512500000000003,10.0,7.380232805088871,5.631578947368421,0.7559102138891819,4,26,-3.759996528541613,-3.467646243967456,18.769,128.03595,-26.41406,0.390638,,,0.09841981,0.6068583750029894,False
1235443100035842200,1,19.106,5.0,19.3,12.0,19.106,1.0,7.816344292265924,5.333333333333333,0.4754961018316997,4,13,-3.9909619681402217,-3.848762381731582,19.14,358.67942,-3.97843,0.303621,,,0.038130276,,False
1235443100035842200,4,,,19.495,16.0,19.106,1.0,7.816344292265924,5.333333333333333,0.4754961018316997,4,13,-3.9909619681402217,-3.848762381731582,19.14,358.67942,-3.97843,0.303621,,,0.038130276,,False
1235443100035842200,5,,,19.4,19.0,19.106,1.0,7.816344292265924,5.333333333333333,0.4754961018316997,4,13,-3.9909619681402217,-3.848762381731582,19.14,358.67942,-3.97843,0.303621,,,0.038130276,,False
1235443100035842200,6,,,19.25,25.0,19.106,1.0,7.816344292265924,5.333333333333333,0.4754961018316997,4,13,-3.9909619681402217,-3.848762381731582,19.14,358.67942,-3.97843,0.303621,,,0.038130276,,False
1235443100035842200,8,18.542,7.0,18.855,31.0,18.542,8.0,7.816344292265924,5.333333333333333,0.4754961018316997,4,13,-3.9909619681402217,-3.848762381731582,19.14,358.67942,-3.97843,0.303621,,,0.038130276,,False
1235443100035842200,9,,,18.305,39.0,18.542,8.0,7.816344292265924,5.333333333333333,0.4754961018316997,4,13,-3.9909619681402217,-3.848762381731582,19.14,358.67942,-3.97843,0.303621,,,0.038130276,,False
1174731210302619800,7,,,18.715000000000003,9.0,18.773,0.0,47.51105134597634,28.4,0.271045568124625,3,9,-3.5215957445543165,-3.970913567333633,18.773,266.88027,-30.43929,0.750365,,,4.745424,0.6672023561295874,False
1174731210302619800,10,,,18.86,13.0,18.773,0.0,47.51105134597634,28.4,0.271045568124625,3,9,-3.5215957445543165,-3.970913567333633,18.773,266.88027,-30.43929,0.750365,,,4.745424,0.6672023561295874,False
1174731210302619800,11,,,18.78,17.0,18.773,0.0,47.51105134597634,28.4,0.271045568124625,3,9,-3.5215957445543165,-3.970913567333633,18.773,266.88027,-30.43929,0.750365,,,4.745424,0.6672023561295874,False
1174731210302619800,12,,,17.51,22.0,18.773,0.0,47.51105134597634,28.4,0.271045568124625,3,9,-3.5215957445543165,-3.970913567333633,18.773,266.88027,-30.43929,0.750365,,,4.745424,0.6672023561295874,False
1180637150255055000,1,,,18.65,6.0,17.577,0.0,31.924911902775865,18.2,0.7509858187742291,3,13,-4.044865714181614,-3.538550809827816,17.577,271.65443,-25.84901,0.391392,,,2.132146,0.2539587465287636,False
1180637150255055000,5,17.394,6.0,18.74,7.0,17.394,5.0,31.924911902775865,18.2,0.7509858187742291,3,13,-4.044865714181614,-3.538550809827816,17.577,271.65443,-25.84901,0.391392,,,2.132146,0.2539587465287636,False
1180637150255055000,7,,,18.94,15.0,17.394,5.0,31.924911902775865,18.2,0.7509858187742291,3,13,-4.044865714181614,-3.538550809827816,17.577,271.65443,-25.84901,0.391392,,,2.132146,0.2539587465287636,False
1180637150255055000,10,16.8565,8.0,18.64,17.0,16.8565,10.0,31.924911902775865,18.2,0.7509858187742291,3,13,-4.044865714181614,-3.538550809827816,17.577,271.65443,-25.84901,0.391392,,,2.132146,0.2539587465287636,False
1180637150255055000,11,17.732,9.0,18.82,20.0,16.8565,10.0,31.924911902775865,18.2,0.7509858187742291,3,13,-4.044865714181614,-3.538550809827816,17.577,271.65443,-25.84901,0.391392,,,2.132146,0.2539587465287636,False
1180637150255055000,12,,,17.41,24.0,16.8565,10.0,31.924911902775865,18.2,0.7509858187742291,3,13,-4.044865714181614,-3.538550809827816,17.577,271.65443,-25.84901,0.391392,,,2.132146,0.2539587465287636,False
1162028441243910300,3,19.57,9.0,,,19.083,-4.0,2.401388487243717,1.1666666666666667,0.2545419415342,6,12,-3.7200068110258826,-3.7983825276501135,19.3855,245.11866,24.65268,0.99993,,0.134532,0.05909905,0.3011785778951498,False
1162028441243910300,5,,,20.18,10.0,19.083,-4.0,2.401388487243717,1.1666666666666667,0.2545419415342,6,12,-3.7200068110258826,-3.7983825276501135,19.3855,245.11866,24.65268,0.99993,,0.134532,0.05909905,0.3011785778951498,False
1162028441243910300,6,19.652,12.0,20.16,11.0,19.083,-4.0,2.401388487243717,1.1666666666666667,0.2545419415342,6,12,-3.7200068110258826,-3.7983825276501135,19.3855,245.11866,24.65268,0.99993,,0.134532,0.05909905,0.3011785778951498,False
1162028441243910300,9,19.8395,14.0,20.07,12.0,19.083,-4.0,2.401388487243717,1.1666666666666667,0.2545419415342,6,12,-3.7200068110258826,-3.7983825276501135,19.3855,245.11866,24.65268,0.99993,,0.134532,0.05909905,0.3011785778951498,False
1162028441243910300,12,,,18.09,21.0,19.083,-4.0,2.401388487243717,1.1666666666666667,0.2545419415342,6,12,-3.7200068110258826,-3.7983825276501135,19.3855,245.11866,24.65268,0.99993,,0.134532,0.05909905,0.3011785778951498,False
1162028441243910300,13,,,19.26,33.0,19.083,-4.0,2.401388487243717,1.1666666666666667,0.2545419415342,6,12,-3.7200068110258826,-3.7983825276501135,19.3855,245.11866,24.65268,0.99993,,0.134532,0.05909905,0.3011785778951498,False
1162028441243910300,14,,,19.24,37.0,19.083,-4.0,2.401388487243717,1.1666666666666667,0.2545419415342,6,12,-3.7200068110258826,-3.7983825276501135,19.3855,245.11866,24.65268,0.99993,,0.134532,0.05909905,0.3011785778951498,False
1152938390385721500,1,18.319,5.0,17.105,6.0,18.319,1.0,0.0,0.0,0.0996974590114192,4,7,-3.8887501484332905,-3.886163748680048,18.807,232.40998,-38.95598,0.999834,,,0.1773056,,False
1152938390385721500,2,18.4705,13.0,,,18.319,1.0,0.0,0.0,0.0996974590114192,4,7,-3.8887501484332905,-3.886163748680048,18.807,232.40998,-38.95598,0.999834,,,0.1773056,,False
1152938390385721500,5,,,18.055,10.0,18.319,1.0,0.0,0.0,0.0996974590114192,4,7,-3.8887501484332905,-3.886163748680048,18.807,232.40998,-38.95598,0.999834,,,0.1773056,,False
1152938390385721500,10,,,17.48,16.0,18.319,1.0,0.0,0.0,0.0996974590114192,4,7,-3.8887501484332905,-3.886163748680048,18.807,232.40998,-38.95598,0.999834,,,0.1773056,,False
1152938390385721500,12,,,18.65,20.0,18.319,1.0,0.0,0.0,0.0996974590114192,4,7,-3.8887501484332905,-3.886163748680048,18.807,232.40998,-38.95598,0.999834,,,0.1773056,,False
1152938390385721500,15,,,19.26,24.0,18.319,1.0,0.0,0.0,0.0996974590114192,4,7,-3.8887501484332905,-3.886163748680048,18.807,232.40998,-38.95598,0.999834,,,0.1773056,,False
1123422430425350300,4,,,18.705,9.0,17.221,0.0,0.7071067811865476,0.5,0.0942974018730094,3,5,-3.194297681145581,-4.514981611685877,17.221,188.59381,-42.89728,0.999769,,,0.084376946,,False
1123422430425350300,5,,,18.8,13.0,17.221,0.0,0.7071067811865476,0.5,0.0942974018730094,3,5,-3.194297681145581,-4.514981611685877,17.221,188.59381,-42.89728,0.999769,,,0.084376946,,False
1123422430425350300,9,,,18.365,17.0,17.221,0.0,0.7071067811865476,0.5,0.0942974018730094,3,5,-3.194297681145581,-4.514981611685877,17.221,188.59381,-42.89728,0.999769,,,0.084376946,,False
1123422430425350300,10,,,18.98,21.0,17.221,0.0,0.7071067811865476,0.5,0.0942974018730094,3,5,-3.194297681145581,-4.514981611685877,17.221,188.59381,-42.89728,0.999769,,,0.084376946,,False
1123422430425350300,12,,,19.025,29.0,17.221,0.0,0.7071067811865476,0.5,0.0942974018730094,3,5,-3.194297681145581,-4.514981611685877,17.221,188.59381,-42.89728,0.999769,,,0.084376946,,False
1123422430425350300,13,,,19.015,33.0,17.221,0.0,0.7071067811865476,0.5,0.0942974018730094,3,5,-3.194297681145581,-4.514981611685877,17.221,188.59381,-42.89728,0.999769,,,0.084376946,,False
1191310900281409700,1,,,19.28,13.0,15.819,0.0,0.4472135954999579,0.2,0.0969393526656644,7,9,-3.28881452926935,-4.612654640888013,15.819,288.29543,-28.23604,0.999984,,,0.145111,1.0705828818693204,False
1191310900281409700,5,,,19.285,17.0,15.819,0.0,0.4472135954999579,0.2,0.0969393526656644,7,9,-3.28881452926935,-4.612654640888013,15.819,288.29543,-28.23604,0.999984,,,0.145111,1.0705828818693204,False
1191310900281409700,8,,,18.4,25.0,15.819,0.0,0.4472135954999579,0.2,0.0969393526656644,7,9,-3.28881452926935,-4.612654640888013,15.819,288.29543,-28.23604,0.999984,,,0.145111,1.0705828818693204,False
1191310900281409700,14,,,19.18,29.0,15.819,0.0,0.4472135954999579,0.2,0.0969393526656644,7,9,-3.28881452926935,-4.612654640888013,15.819,288.29543,-28.23604,0.999984,,,0.145111,1.0705828818693204,False
1191310900281409700,15,,,19.29,33.0,15.819,0.0,0.4472135954999579,0.2,0.0969393526656644,7,9,-3.28881452926935,-4.612654640888013,15.819,288.29543,-28.23604,0.999984,,,0.145111,1.0705828818693204,False
1154523001215353000,1,,,19.495,17.0,19.026,-3.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,2,19.055,8.0,19.58,20.0,19.026,-3.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,3,,,19.71,24.0,19.026,-3.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,4,18.975,11.0,19.72,26.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,5,,,19.52,30.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,7,,,19.595,34.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,8,18.992,14.0,19.56,35.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,9,,,19.265,39.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,10,19.089,15.0,19.22,42.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,11,,,19.295,46.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,12,,,19.055,50.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,13,,,18.96,54.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,14,,,18.945,58.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1154523001215353000,15,,,17.85,62.0,18.975,4.0,6.849574196011505,6.375,0.1934096580663273,7,13,-3.793150589113435,-3.5623039857830108,19.158,236.34532,21.89788,0.358186,,,0.05274614,,False
1093605160735408300,9,,,18.73,8.0,19.014,-1.0,0.0,0.0,0.2601851904573599,4,1,-3.787355191770299,-3.981452829232156,19.014,144.02117,-73.90241,0.998715,,,0.16331305,,False
1093605160735408300,13,,,17.92,12.0,19.014,-1.0,0.0,0.0,0.2601851904573599,4,1,-3.787355191770299,-3.981452829232156,19.014,144.02117,-73.90241,0.998715,,,0.16331305,,False
1184336201401827500,3,,,17.895,17.0,19.994,0.0,0.0,0.0,0.0692988696396509,3,7,-3.831770133128439,-3.878480975646844,19.994,280.90086,40.30766,0.978886,,0.164285,0.08161118,-0.0960492102752545,False
1184336201401827500,9,,,15.93,18.0,19.994,0.0,0.0,0.0,0.0692988696396509,3,7,-3.831770133128439,-3.878480975646844,19.994,280.90086,40.30766,0.978886,,0.164285,0.08161118,-0.0960492102752545,False
1184336201401827500,12,,,19.22,22.0,19.994,0.0,0.0,0.0,0.0692988696396509,3,7,-3.831770133128439,-3.878480975646844,19.994,280.90086,40.30766,0.978886,,0.164285,0.08161118,-0.0960492102752545,False
